method,taxon_key,vote_count,conflict_vote_count,direction_counts_json,direction_evaluations_json,selected_direction,signal_classification,minimum_support,maximum_opposition,policy_hash,method_display_name,voting_unit,taxon_key_policy,comparison_policy,scope_policy
vu_report__taxon_source_label__comparison_family_state,Enterococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Enterococcus faecium group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Gemmiger formicilis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Klebsiella pneumoniae,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Klebsiella variicola,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Oscillibacter,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Parabacteroides distasonis,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Prevotella copri,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Prevotella stercorea,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Streptococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Streptococcus pneumoniae group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Succinivibrio dextrinosolvens,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Sutterella sp.,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Veillonella,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Veillonella dispar,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Veillonella parvula group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_family_state,Victivallis vadensis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; family-state collapse,report,source_label,family_state,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Alistipes,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Alistipes putredinis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Bacteroides finegoldii,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Bacteroides plebeius,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Bacteroides thetaiotaomicron,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Clostridium aldenense,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Desulfovibrio piger,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Dialister,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Dialister succinatiphilus,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Enterococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Enterococcus faecium group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Gemmiger formicilis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Klebsiella pneumoniae,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Klebsiella variicola,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Oscillibacter,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Parabacteroides distasonis,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Prevotella copri,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Prevotella stercorea,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Streptococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Streptococcus pneumoniae group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Succinivibrio dextrinosolvens,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Sutterella sp.,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Veillonella,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Veillonella dispar,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Veillonella parvula group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_ignore,Victivallis vadensis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparisons ignored,report,source_label,ignore,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Alistipes,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Alistipes putredinis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Bacteroides finegoldii,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Bacteroides plebeius,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Bacteroides thetaiotaomicron,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Clostridium aldenense,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Desulfovibrio piger,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Dialister,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Dialister succinatiphilus,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Enterococcus,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Enterococcus faecium group,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Gemmiger formicilis,1,0,"{""decreased_in_AH"":1,""increased_in_AH"":0}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1},""increased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
vu_report__taxon_source_label__comparison_separate_votes,Klebsiella pneumoniae,1,0,"{""decreased_in_AH"":0,""increased_in_AH"":1}","{""decreased_in_AH"":{""conflicts"":0,""opposition"":1,""passes"":false,""support"":0},""increased_in_AH"":{""conflicts"":0,""opposition"":0,""passes"":false,""support"":1}}",,not_retained,2,0,1ce0689651dc53c4cadacb00e43287b120ab03f27904d10dc7e2470a5f9d4dba,report; source label; comparison-specific votes,report,source_label,separate_votes,primary_comparisons_and_primary_evidence_tiers
